Time,Knee,Shoulder,Elbow,Squats,ArmRaises,BicepCurls,StrictPress,Warnings
3.9372568130493164,35.834836782376605,19.47186528589836,67.30684925127254,0,0,0,0,Knees collapsing inward
3.9692368507385254,35.80979389378475,19.483083871610106,67.3123953648786,0,0,0,0,Knees collapsing inward
4.004083871841431,35.79160168493042,19.497135278280116,67.32020910128908,0,0,0,0,Knees collapsing inward
4.037715911865234,35.79758834573794,19.498217863263562,67.31551676132929,0,0,0,0,Knees collapsing inward
4.070985794067383,35.787865571454425,19.516223949463008,67.3243277053586,0,0,0,0,Knees collapsing inward
4.104487895965576,35.79329557184459,19.519452921393132,67.30696536448843,0,0,0,0,Knees collapsing inward
4.137992858886719,35.785895061878875,19.53143819583921,67.3223469504993,0,0,0,0,Knees collapsing inward
4.17023777961731,35.820735856835114,19.51960318555487,67.32416378081852,0,0,0,0,Knees collapsing inward
4.204991817474365,35.839604254417274,19.509977741467033,67.32001102580315,0,0,0,0,Knees collapsing inward
4.237519025802612,35.83201932934397,19.519857610101457,67.32370615814413,0,0,0,0,Knees collapsing inward
4.2722389698028564,35.793992251139926,19.537851743469854,67.3457608389741,0,0,0,0,Knees collapsing inward
4.305453062057495,35.815992290456535,19.524198195319,67.33648544208123,0,0,0,0,Knees collapsing inward
4.338878870010376,35.80998513908151,19.520030072378,67.33016751709897,0,0,0,0,Knees collapsing inward
4.37245512008667,35.823259611733434,19.519796138398927,67.33297472484784,0,0,0,0,Knees collapsing inward
4.405115127563477,35.82612829118484,19.516162477760478,67.32481947897885,0,0,0,0,Knees collapsing inward
4.440224885940552,35.811842950535755,19.518969685509354,67.3215273277989,0,0,0,0,Knees collapsing inward
4.473010778427124,35.83442355593182,19.507083448806238,67.33421781927679,0,0,0,0,Knees collapsing inward
4.506417989730835,35.83968280159273,19.504202816523787,67.33099396998854,0,0,0,0,Knees collapsing inward
4.540324926376343,35.83967938649814,19.499247514280942,67.32359687511742,0,0,0,0,Knees collapsing inward
4.573099851608276,35.84977782118601,19.49288177797449,67.32709393197246,0,0,0,0,Knees collapsing inward
4.606374025344849,35.85692902924701,19.49387215540414,67.32466238462794,0,0,0,0,Knees collapsing inward
4.6406638622283936,35.851236066573804,19.492734928907336,67.31639785573222,0,0,0,0,Knees collapsing inward
4.673354864120483,35.845051330280356,19.499957853954623,67.32693000743238,0,0,0,0,Knees collapsing inward
4.707333087921143,35.830707933023334,19.504283071246533,67.32404766760263,0,0,0,0,Knees collapsing inward
4.739959955215454,35.8294614234998,19.497830250028166,67.31577630851775,0,0,0,0,Knees collapsing inward
4.773991107940674,35.828276385678805,19.496638382018,67.3164251764889,0,0,0,0,Knees collapsing inward
4.806934833526611,35.813383158193595,19.501740533327997,67.31585144059862,0,0,0,0,Knees collapsing inward
4.8418869972229,35.80834247858613,19.500186665291817,67.31308521398476,0,0,0,0,Knees collapsing inward
4.8742780685424805,35.811597063725635,19.49890600482244,67.3135564970375,0,0,0,0,Knees collapsing inward
4.907937049865723,35.79966472324562,19.49173430619393,67.30128264709899,0,0,0,0,Knees collapsing inward
4.941817998886108,35.80604411993041,19.49237634397591,67.3064735908682,0,0,0,0,Knees collapsing inward
4.975162982940674,35.82714598937117,19.48580911708894,67.3066989871108,0,0,0,0,Knees collapsing inward
5.008061170578003,35.838866593986914,19.482482814963145,67.31640468592138,0,0,0,0,Knees collapsing inward
5.04262113571167,35.850740877858975,19.484060588661418,67.31666423310985,0,0,0,0,Knees collapsing inward
5.076349973678589,35.85618795372206,19.48171441868152,67.30639845878733,0,0,0,0,Knees collapsing inward
5.108597993850708,35.85441893472703,19.489432532443633,67.3130100819039,0,0,0,0,Knees collapsing inward
5.142680883407593,35.82417144198763,19.498137608540816,67.31974464842553,0,0,0,0,Knees collapsing inward
5.1759419441223145,35.82906185743336,19.493264268568012,67.32239476182349,0,0,0,0,Knees collapsing inward
5.209176063537598,35.80492738400112,19.496363466903905,67.32068721453099,0,0,0,0,Knees collapsing inward
5.2427098751068115,35.80232166683276,19.498494485924947,67.31273687433709,0,0,0,0,Knees collapsing inward
5.275748014450073,35.81514876209404,19.49418463655867,67.31185577993416,0,0,0,0,Knees collapsing inward
5.309908866882324,35.817102196196664,19.49819566514876,67.31576947832858,0,0,0,0,Knees collapsing inward
5.344058036804199,35.811624384482315,19.495811929128426,67.31730627089183,0,0,0,0,Knees collapsing inward
5.375943183898926,35.81775789435699,19.495128910211424,67.31688962935246,0,0,0,0,Knees collapsing inward
5.409927129745483,35.80904257297605,19.50010470302178,67.31647298781309,0,0,0,0,Knees collapsing inward
5.444552898406982,35.81234496943975,19.499131401065053,67.31570800662605,0,0,0,0,Knees collapsing inward
5.476967096328735,35.764284343344954,19.513363807748068,67.29751238267714,0,0,0,0,Knees collapsing inward
5.510272979736328,35.77804034433336,19.509296430097322,67.30331804347165,0,0,0,0,Knees collapsing inward
5.545598983764648,35.77396272139887,19.51548799657994,67.30561298703277,0,0,0,0,Knees collapsing inward
5.577100992202759,35.79286868502146,19.507218345042347,67.29719819397532,0,0,0,0,Knees collapsing inward
5.610865116119385,35.78655759022837,19.502720665473895,67.29846177897177,0,0,0,0,Knees collapsing inward
5.644143104553223,35.78211113707869,19.50070575966874,67.29475298625245,0,0,0,0,Knees collapsing inward
5.678776025772095,35.78884570360032,19.491952872247367,67.28116090980413,0,0,0,0,Knees collapsing inward
5.711292028427124,35.78822415638585,19.497869523615893,67.28370174017537,0,0,0,0,Knees collapsing inward
5.745527982711792,35.75726632397277,19.506887080867603,67.2927585710148,0,0,0,0,Knees collapsing inward
5.777122974395752,35.7757317403939,19.49582900460135,67.29205506153029,0,0,0,0,Knees collapsing inward
5.811731815338135,35.77091645702904,19.492876655332612,67.29302494839244,0,0,0,0,Knees collapsing inward
5.846603870391846,35.78196428801154,19.4898269758682,67.2890224575388,0,0,0,0,Knees collapsing inward
5.879138946533203,35.76571185288149,19.491864079788158,67.29539502403443,0,0,0,0,Knees collapsing inward
5.912903070449829,35.727322774651434,19.506029892126765,67.29174770301765,0,0,0,0,Knees collapsing inward
5.945765972137451,35.73716166215084,19.508589505518227,67.28193272118034,0,0,0,0,Knees collapsing inward
5.978057861328125,35.725912340587826,19.515428232424703,67.29550430706115,0,0,0,0,Knees collapsing inward
6.012401103973389,35.675560186026495,19.52266311030304,67.30353660952508,0,0,0,0,Knees collapsing inward
6.046813011169434,35.68107556378128,19.51915922325882,67.3091373646445,0,0,0,0,Knees collapsing inward
6.079197883605957,35.66144560010666,19.527544988012306,67.31375457252342,0,0,0,0,Knees collapsing inward
6.113178014755249,35.62002391788512,19.54028329081438,67.32331000717227,0,0,0,0,Knees collapsing inward
6.147122144699097,35.571007065306524,19.556317159890984,67.343185857657,0,0,0,0,Knees collapsing inward
6.18063497543335,35.60759638869028,19.5479313951375,67.33346649846808,0,0,0,0,Knees collapsing inward
6.213281869888306,35.63205188101351,19.539359507729134,67.33624638546027,0,0,0,0,Knees collapsing inward
6.248117923736572,35.69587999880728,19.516794270258703,67.3341904985201,0,0,0,0,Knees collapsing inward
6.280850172042847,35.72125756666846,19.5002822879402,67.33675864964803,0,0,0,0,Knees collapsing inward
6.314213991165161,35.733292359986024,19.489453023011144,67.32759936597104,0,0,0,0,Knees collapsing inward
6.347131967544556,35.75009462534425,19.482332550801406,67.31968317672299,0,0,0,0,Knees collapsing inward
6.381388902664185,35.74468170042702,19.480483277083625,67.32404766760263,0,0,0,0,Knees collapsing inward
6.4150919914245605,35.72884932193093,19.471221540569086,67.3271280829183,0,0,0,0,Knees collapsing inward
6.448364019393921,35.63928505134455,19.47803636181347,67.29400166544374,0,0,0,0,Knees collapsing inward
6.4811601638793945,35.48492960629144,19.52563765768658,67.28073743807559,0,0,0,0,Knees collapsing inward
6.5159430503845215,35.77389783460175,19.490258985333206,67.3573311794281,0,0,0,0,Knees collapsing inward
6.548861742019653,35.92588661910746,19.423907112641118,67.29791536383817,0,0,0,0,Knees collapsing inward
6.581707000732422,35.827197215789944,19.440262000608712,67.14845716441995,0,0,0,0,Knees collapsing inward
6.61608099937439,35.90082665504268,19.416332432851572,67.17389278888908,0,0,0,0,Knees collapsing inward
6.649882078170776,35.881497219691546,19.414315819499127,67.29762166570386,0,0,0,0,Knees collapsing inward
6.682349920272827,35.820182611512344,19.49524160833273,67.3606369909864,0,0,0,0,Knees collapsing inward
6.716725826263428,35.871029954788504,19.532139997776433,67.3670573688062,0,0,0,0,Knees collapsing inward
6.748718023300171,35.51312804227983,19.55918583934239,67.27980170215929,0,0,0,0,Knees collapsing inward
6.783159971237183,35.48050022861468,19.562075009361305,67.42450608991518,0,0,0,0,Knees collapsing inward
6.816482067108154,35.46117420835813,19.5678840852504,67.41487552318546,0,0,0,0,Knees collapsing inward
6.849945068359375,35.484390021347004,19.568877877774636,67.42622729758602,0,0,0,0,Knees collapsing inward
6.8831939697265625,35.51130779686603,19.567660396555084,67.38900959679863,0,0,0,0,Knees collapsing inward
6.916711807250977,35.555027837743275,19.526761223805046,67.33022215861233,0,0,0,0,Knees collapsing inward
6.950870037078857,35.689900168188935,19.54458801753878,67.30259404341963,0,0,0,0,Knees collapsing inward
6.984482049942017,35.887398503134435,19.555637556068568,67.34065185747494,0,0,0,0,Knees collapsing inward
7.017458915710449,30.724632679345632,19.524597761385444,67.22481867934069,0,0,0,0,Knees collapsing inward
7.051425933837891,35.71525383038802,19.514265392718507,67.22804252862893,0,0,0,0,Knees collapsing inward
7.0848329067230225,35.624340597440565,19.454465378987752,67.24305528442463,0,0,0,0,Knees collapsing inward
7.11729884147644,30.51277045657559,19.44086817989755,67.42952627895514,0,0,0,0,Knees collapsing inward
7.151655912399292,30.620632803948435,19.382330043615955,67.6328883313031,0,0,0,0,Knees collapsing inward
7.185576915740967,30.750454209502866,19.352193541450568,67.7509413209176,0,0,0,0,Knees collapsing inward
7.217998027801514,30.712000244475696,19.28332474404933,67.63034750093186,0,0,0,0,Knees collapsing inward
7.252415895462036,35.75981739962777,19.29332584854152,67.31005260999328,0,0,0,0,Knees collapsing inward
7.2850260734558105,30.972302168839466,19.29664019783627,67.29415192960549,0,0,0,0,Knees collapsing inward
7.318496942520142,31.023887172545987,19.25548147789777,67.3640315950039,0,0,0,0,Knees collapsing inward
7.352203845977783,35.95106611148271,19.194424709359737,67.34265993309091,0,0,0,0,Knees collapsing inward
7.385056972503662,30.85352859426753,19.206947861202956,67.64781912482874,0,0,0,0,Knees collapsing inward
7.4190990924835205,36.2231842631106,22.510794032555456,68.24041316740822,0,0,0,0,Knees collapsing inward
7.453016042709351,31.394254180289927,19.034466801639915,68.94455785951234,0,0,0,0,Knees collapsing inward
7.486680030822754,31.542844945683555,19.03371206573663,68.91753763115578,0,0,0,0,Knees collapsing inward
7.518213987350464,36.63749670797441,22.5014674092438,68.26142965948435,0,0,0,0,Knees collapsing inward
7.554304838180542,36.78388473736071,22.45896314203881,68.37421657324877,0,0,0,0,Knees collapsing inward
7.587178945541382,37.01571501816928,22.366108427819782,68.42082578414494,0,0,0,0,Knees collapsing inward
7.620721101760864,37.24988805386317,22.364955833397342,68.50224163905149,0,0,0,0,Knees collapsing inward
7.654426097869873,37.28483130165695,20.916713257639103,68.47715435423004,0,0,0,0,Knees collapsing inward
7.68703293800354,36.93296386127999,17.68588351606133,69.11411730565791,0,0,0,0,Knees collapsing inward
7.720831871032715,36.74635967806066,17.619777530179363,69.01169861905358,0,0,0,0,Knees collapsing inward
7.755578994750977,36.50069826418281,18.883085903970336,69.34031268040123,0,0,0,0,Knees collapsing inward
7.787662982940674,36.57777011877723,18.945862172631923,69.39856736383227,0,0,0,0,Knees collapsing inward
7.821381092071533,36.16566382501534,18.982548826211357,69.30176309272568,0,0,0,0,Knees collapsing inward
7.855581760406494,35.973366679122805,18.87829794136216,69.23512093699387,0,0,0,0,Knees collapsing inward
7.88848876953125,35.939751903122584,18.707428806443243,69.05425752777192,0,0,0,0,Knees collapsing inward
7.9216039180755615,36.36206932969364,22.203589199161208,68.28882554824527,0,0,0,0,Knees collapsing inward
7.956829071044922,36.37296006632523,22.147933402709356,68.15933882196018,0,0,0,0,Knees collapsing inward
7.990674734115601,36.20652884681953,22.072273689725833,68.04267919093635,0,0,0,0,Knees collapsing inward
8.022032022476196,30.85998995322236,22.110719117016544,67.96174827946088,0,0,0,0,Knees collapsing inward
8.055300951004028,30.469689038385738,21.260884782368752,65.14551785069204,0,0,0,0,Knees collapsing inward
8.089289903640747,30.459665735778742,21.258892074678403,57.328899100367714,0,0,0,0,Knees collapsing inward
8.123373985290527,30.487246039647257,21.285663001130267,57.419050767222714,0,0,0,0,Knees collapsing inward
8.156638860702515,30.70978043299544,21.216478307479914,65.4397624001362,0,0,0,0,Knees collapsing inward
8.189135074615479,30.892829502751784,21.20646695770397,65.47943213883563,0,0,0,0,Knees collapsing inward
8.222813129425049,31.20660839322217,21.145568991064135,65.55485791784008,0,0,0,0,Knees collapsing inward
8.257057905197144,31.257978245969834,21.16971883242201,65.62134297922098,0,0,0,0,Knees collapsing inward
8.289355993270874,31.20488377045674,21.18206098425222,65.62406822469983,0,0,0,0,Knees collapsing inward
8.323555946350098,31.11673676412314,21.21194476941832,65.62685494188119,0,0,0,0,Knees collapsing inward
8.357693195343018,31.1642817109356,21.217323543389703,65.67271283196865,0,0,0,0,Knees collapsing inward
8.38950490951538,31.213144884257872,21.18324772962051,65.68637321030867,0,0,0,0,Knees collapsing inward
8.423707962036133,31.16303520141207,21.205411693477203,65.69814845643778,0,0,0,0,Knees collapsing inward
8.458845853805542,31.080273799239027,21.200038042147696,65.5853752030517,0,0,0,0,Knees collapsing inward
8.490319013595581,31.06178106206122,21.16765953038725,65.49259391336625,0,0,0,0,Knees collapsing inward
8.52486276626587,30.881303558527385,21.1976679665057,65.41838390803406,0,0,0,0,Knees collapsing inward
8.55695390701294,30.779806947460997,21.207699806849156,65.38305133945758,0,0,0,0,Knees collapsing inward
8.590717077255249,30.661327071023372,21.237161827834008,57.38915502922557,0,0,0,0,Knees collapsing inward
8.625181913375854,30.44655177257232,21.308381917857023,65.2936714839788,0,0,0,0,Knees collapsing inward
8.657916069030762,30.47452822741269,13.404627029196252,87.25727857155702,0,0,0,0,Knees collapsing inward
8.691143035888672,30.725667453004892,21.164326398072284,64.95457991244434,0,0,0,0,Knees collapsing inward
8.72515082359314,31.072323459045133,17.353598228034798,65.51542723576159,0,0,0,0,Knees collapsing inward
8.757827997207642,31.076623063127656,17.37271592752166,65.68530087060898,0,0,0,0,Knees collapsing inward
8.791300058364868,31.34089674249379,21.043922115836008,65.25669283981235,0,0,0,0,Knees collapsing inward
8.82573413848877,36.66386465326524,21.03417714343769,65.40253786915963,0,0,0,0,Knees collapsing inward
8.859663963317871,36.69835369347922,21.989795740403345,68.44015521949608,0,0,0,0,Knees collapsing inward
8.891458988189697,36.56699549536154,22.055201631895386,68.48564427936836,0,0,0,0,Knees collapsing inward
8.925358057022095,36.309210495706914,22.166395404035903,68.49437326112763,0,0,0,0,Knees collapsing inward
8.96044397354126,36.22148354600727,22.218369728525115,68.50762382811746,0,0,0,0,Knees collapsing inward
8.992158889770508,36.28720362620113,22.274172374044117,68.55359100123165,0,0,0,0,Knees collapsing inward
9.025810956954956,36.166442466580726,22.360014191532837,68.55113213313045,0,0,0,0,Knees collapsing inward
9.059718132019043,36.12878421859186,18.747800347079895,69.35652071930167,0,0,0,0,Knees collapsing inward
9.092599868774414,36.11705678378694,18.831022787021915,69.38679211770317,0,0,0,0,Knees collapsing inward
9.124619007110596,36.16333473050837,18.872321525838398,69.29215301656347,0,0,0,0,Knees collapsing inward
9.159609079360962,36.22622369729126,18.89142556494692,69.32740362286991,0,0,0,0,Knees collapsing inward
9.192239046096802,36.304688910476365,18.8239876921768,69.37405381490109,0,0,0,0,Knees collapsing inward
9.22697901725769,36.392251935635926,18.782786283555993,69.31530052766064,0,0,0,0,Knees collapsing inward
9.263247966766357,36.37443538718595,17.53303242017291,68.90417095095006,0,0,0,0,Knees collapsing inward
9.298810958862305,35.83296872563861,16.979568531348438,66.87193695587197,0,0,0,0,Knees collapsing inward
9.331103801727295,35.2260312858021,17.128236136370226,67.11151950138851,0,0,0,0,Knees collapsing inward
9.365842819213867,35.2254165687768,17.171618082883562,67.27331302244778,0,0,0,0,Knees collapsing inward
9.399590969085693,30.50054441796127,17.135903023713567,67.27133226758848,0,0,0,0,Knees collapsing inward
9.431965112686157,30.599329443927164,17.051808027105075,67.30406936428035,0,0,0,0,Knees collapsing inward
9.470219850540161,30.624187917411426,17.063018075080358,67.34058355558324,0,0,0,0,Knees collapsing inward
9.500854015350342,30.551948421654785,17.047470856982116,67.29136521242413,0,0,0,0,Knees collapsing inward
9.532842874526978,30.562091252572255,17.03185192189759,67.29547698630446,0,0,0,0,Knees collapsing inward
9.56673288345337,30.475477623707324,17.03516114855046,67.29906283561873,0,0,0,0,Knees collapsing inward
9.599183082580566,30.491644681472742,16.994077560692837,67.26546513509143,0,0,0,0,Knees collapsing inward
9.633258819580078,30.541887553007356,16.93069511274241,67.20266154567317,0,0,0,0,Knees collapsing inward
9.66567587852478,30.614338784628266,16.90452012029563,67.20086520592146,0,0,0,0,Knees collapsing inward
9.700261116027832,35.40504712885355,16.936353924469767,67.25713913449319,0,0,0,0,Knees collapsing inward
9.73275089263916,35.29580849836295,16.890813638178706,67.17894029868572,0,0,0,0,Knees collapsing inward
9.765171766281128,35.45882462328365,16.792204489583938,67.14061610725277,0,0,0,0,Knees collapsing inward
9.798816919326782,35.54731996926492,17.907270437628956,67.38207695479106,0,0,0,0,Knees collapsing inward
9.83396291732788,30.90255569212988,17.81336216673045,67.18747120495905,0,0,0,0,Knees collapsing inward
9.868213891983032,35.69948633868905,17.801849882884394,67.07342070619819,0,0,0,0,Knees collapsing inward
9.900803089141846,35.73881798302457,17.776912862224677,66.97719017098187,0,0,0,0,Knees collapsing inward
9.934593915939331,35.693837772245445,17.6984408188504,66.81748668780864,0,0,0,0,Knees collapsing inward
9.96613597869873,35.83049619715906,17.641963692150856,66.59786195504688,0,0,0,0,Knees collapsing inward
10.00092887878418,35.9182470525208,17.511505371456323,66.42639005593371,0,0,0,0,Knees collapsing inward
10.034008979797363,35.88636372947518,17.403364693874803,66.32199061447007,0,0,0,0,Knees collapsing inward
10.066685914993286,36.175885203108265,17.13632991053669,66.02570383846408,0,0,0,0,Knees collapsing inward
10.099747896194458,36.42676829660659,17.041463705607093,66.16184999918994,0,0,0,0,Knees collapsing inward
10.13385009765625,43.9910013118152,13.678544935670443,66.16906950914264,0,0,0,0,Knees collapsing inward
10.166199922561646,43.92675996757664,13.635934800533319,65.94166519091624,0,0,0,0,Knees collapsing inward
10.201021909713745,43.893469625562,13.64962591472461,56.58121878249393,0,0,0,0,Knees collapsing inward
10.232753992080688,37.9891296730174,13.716472122357878,56.52769742015771,0,0,0,0,Knees collapsing inward
10.266976833343506,30.909215126570643,16.990085315122965,56.332374500462855,0,0,0,0,Knees collapsing inward
10.299695014953613,36.83309283523606,16.75175269422454,58.43883899144064,0,0,0,0,Knees collapsing inward
10.33414602279663,36.646263255774116,16.889338317317982,58.33502011605644,0,0,0,0,Knees collapsing inward
10.369071006774902,35.99616926566689,12.934029556703312,74.54681562054022,0,0,0,0,Knees collapsing inward
10.399714946746826,36.167518221375,12.867960283088133,74.73139465267063,0,0,0,0,Knees collapsing inward
10.43338680267334,37.65998968710365,9.122402363016322,65.03432920119342,0,0,0,0,Knees collapsing inward
10.471401929855347,38.051147790681114,13.75432246941715,56.99253960450127,0,0,0,0,Knees collapsing inward
10.50206208229065,38.18914493267205,13.749601954927025,57.088189573638125,0,0,0,0,Knees collapsing inward
10.534292936325073,44.741823516707186,13.142862590576453,57.0737778744894,0,0,0,0,Knees collapsing inward
10.569546937942505,44.86815128050116,13.118641032232295,57.05861485453197,0,0,0,0,Knees collapsing inward
10.601874113082886,44.88244003624482,13.12677322621284,57.06331402468094,0,0,0,0,Knees collapsing inward
10.635069847106934,44.84608635438743,13.157696907680073,56.9859279813847,0,0,0,0,Knees collapsing inward
10.669316053390503,38.59819130168578,13.672435331457867,56.99347534041756,0,0,0,0,Knees collapsing inward
10.702630996704102,38.552316336125386,13.708247720823536,57.018842662994984,0,0,0,0,Knees collapsing inward
10.734251976013184,44.85642043060166,13.15788900675048,57.033500248953835,0,0,0,0,Knees collapsing inward
10.76842212677002,44.865982695439676,13.178593017672082,57.0482671179394,0,0,0,0,Knees collapsing inward
10.801831007003784,38.57350358293077,13.708555079336186,57.06482349648751,0,0,0,0,Knees collapsing inward
10.834595918655396,38.65525411710665,13.676952647820185,57.0429600609543,0,0,0,0,Knees collapsing inward
10.867603778839111,44.428840343275105,13.656734434103301,57.076803648291715,0,0,0,0,Knees collapsing inward
10.901348114013672,38.67953885470063,13.66947359067902,57.082254139249386,0,0,0,0,Knees collapsing inward
10.934024095535278,38.61117549129797,13.67637293551438,57.077233950209425,0,0,0,0,Knees collapsing inward
10.967504024505615,44.800815860568584,13.221037520721833,57.11624799074854,0,0,0,0,Knees collapsing inward
11.002254009246826,44.739856422226225,13.250204989798727,57.152632408457194,0,0,0,0,Knees collapsing inward
11.036250114440918,44.66231669967365,13.27079203373079,57.13772210549906,0,0,0,0,Knees collapsing inward
11.069991827011108,44.666076718811745,13.247293621665008,57.11322904713539,0,0,0,0,Knees collapsing inward
11.103047132492065,44.58960933595887,13.303600847408948,57.0755537236736,0,0,0,0,Knees collapsing inward
11.135708093643188,44.623107998743194,13.283661817674387,57.128754067118834,0,0,0,0,Knees collapsing inward
11.17225694656372,44.61340229993261,13.288519789721558,57.153062710374904,0,0,0,0,Knees collapsing inward
11.20446515083313,38.193813366969756,13.867420156788805,57.185041656068904,0,0,0,0,Knees collapsing inward
11.237751007080078,37.998459711423635,13.884407691028274,57.13695029412285,0,0,0,0,Knees collapsing inward
11.27136492729187,30.83260089465061,17.202085849223696,57.08422806391952,0,0,0,0,Knees collapsing inward
11.304930925369263,30.17785896081319,17.421876214072828,57.110128141252204,0,0,0,0,Knees collapsing inward
11.338774919509888,29.286563670356127,13.531945170419874,74.98691202952081,0,0,0,0,Knees collapsing inward
11.372677087783813,179.89581730335695,17.380024229933575,56.54070210033741,1,0,0,0,
11.405095100402832,178.6423856104769,17.121974560448617,56.46152654747863,1,0,0,0,
11.439839839935303,43.99614444426022,16.88555780761238,56.664594901692276,1,0,0,0,Knees collapsing inward
11.475665092468262,52.085840987790824,13.505280111900145,65.96557768320046,1,0,0,0,Knees collapsing inward
11.50589895248413,35.97994073619894,17.563445544999684,65.89528820645185,1,0,0,0,Knees collapsing inward
11.539667844772339,35.24261157001231,17.756514502268434,65.87250269538069,1,0,0,0,Knees collapsing inward
11.573150873184204,35.430629602389835,17.805328156719224,66.32894374704513,1,0,0,0,Knees collapsing inward
11.606300115585327,35.84036582050973,18.695240333869354,69.73186010476138,1,0,0,0,Knees collapsing inward
11.63946795463562,35.652293146618845,16.66054405559548,66.95917896214056,1,0,0,0,Knees collapsing inward
11.674141883850098,35.7104522074015,17.579312074441624,70.19630613813308,1,0,0,0,Knees collapsing inward
11.706182956695557,36.3532652158535,17.493390002230154,70.28317931418647,1,0,0,0,Knees collapsing inward
11.740401029586792,36.918463369672054,17.54835424202854,70.41599234259736,1,0,0,0,Knees collapsing inward
11.77369499206543,37.35862466544977,17.514618230170555,70.43382596652027,1,0,0,0,Knees collapsing inward
11.807507991790771,37.411312744707246,17.511630022408674,70.3879680764328,1,0,0,0,Knees collapsing inward
11.841928958892822,37.13556434753549,16.650906658676593,67.32347393171236,1,0,0,0,Knees collapsing inward
11.874263048171997,36.892211537597106,16.610442910486146,67.16672792044973,1,0,0,0,Knees collapsing inward
11.90704607963562,36.44339639214098,17.884594209584513,67.34383472562816,1,0,0,0,Knees collapsing inward
11.942515850067139,35.870008841507584,17.89821360678952,67.17674780796214,1,0,0,0,Knees collapsing inward
11.975460052490234,36.020918456124434,17.869094802810462,66.96766888727888,1,0,0,0,Knees collapsing inward
12.007933139801025,36.619827008591585,17.680962364764337,66.52428032711833,1,0,0,0,Knees collapsing inward
12.042452812194824,36.37671325527415,17.60491845364,66.05030617985447,1,0,0,0,Knees collapsing inward
12.07525897026062,43.51828391935861,14.317314472133791,56.53379677908653,1,0,0,0,Knees collapsing inward
12.108570098876953,52.409438275193104,13.546478105426369,56.909368390978024,1,0,0,0,Knees collapsing inward
12.141127109527588,52.06158698604811,13.527426146510265,57.02140398393374,1,0,0,0,Knees collapsing inward
12.174115896224976,167.14282959456764,17.000163259243315,56.93054880759423,2,0,0,0,
